unit_number,time_in_cycles,operational_setting_1,operational_setting_2,operational_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,max_cycle,RUL,cycle_ratio,near_failure,capped_RUL,life_stage,sensor_11_roll20,sensor_4_roll20,sensor_12_roll20,sensor_7_roll20,sensor_15_roll20,sensor_21_roll20,sensor_20_roll20,sensor_2_roll20,sensor_17_roll20,sensor_3_roll20,sensor_11_slope20,sensor_4_slope20,sensor_12_slope20,sensor_11_std20,sensor_4_std20,sensor_12_std20,sensor_11_min20,sensor_11_max20,sensor_4_min20,sensor_4_max20,sensor_4_x_sensor_11,sensor_11_lag1,sensor_11_lag5,sensor_11_lag10,sensor_4_lag1,sensor_4_lag5,sensor_4_lag10,sensor_12_lag1,sensor_12_lag5,sensor_12_lag10,setting1_change,setting2_change,baseline_deviation,sensor_11_ewma_a01,sensor_11_ewma_a03,sensor_4_ewma_a01,sensor_4_ewma_a03,pca_score_1,pca_score_2,time_since_anomaly_s11
87,24,0.0015,-0.0001,100.0,518.67,642.84,1591.34,1399.98,14.62,21.61,553.61,2388.08,9061.21,1.3,47.4,521.67,2388.05,8147.62,8.403,0.03,391,2388,100.0,38.8,23.2221,178,154,0.1348314606741573,0,125,early,47.4285,1404.0800000000002,521.8415,553.686,8.432085,23.312325,38.884,642.4635000000001,392.55,1587.105,0.003736842105262514,-0.038691729323327984,-0.0072706766917290935,0.09359908906439175,3.3729309447266513,0.2839435637030956,47.28,47.66,1398.67,1410.52,0.5257970161636958,47.45,47.53,47.6,1402.34,1410.52,1401.95,521.83,521.85,522.39,0.004,0.0001,5.813004143363811,47.42769364569512,47.429631544767446,1403.791900122222,1402.7162262177699,-1.1110293670624087,0.3979137120272081,4
87,25,0.0001,0.0004,100.0,518.67,642.3,1597.52,1407.85,14.62,21.61,553.15,2388.02,9058.64,1.3,47.43,521.89,2388.03,8144.07,8.4432,0.03,393,2388,100.0,38.85,23.3172,178,153,0.1404494382022472,0,125,early,47.432500000000005,1404.1924999999999,521.8295,553.681,8.433275,23.309775,38.876999999999995,642.4559999999999,392.6,1587.7069999999999,0.002518796992479824,0.03916541353381356,-0.002022556390975536,0.09175912402646953,3.4626273489785997,0.2760715963582267,47.28,47.66,1398.67,1410.52,0.050118385884193074,47.4,47.66,47.45,1399.98,1405.7,1403.65,521.67,521.6,521.64,0.0014,0.0005,10.686146152976061,47.42792428112561,47.42974208133721,1404.19771011,1404.2563583524388,-0.38651453590854845,1.3514678996680487,5
87,26,0.0043,0.0003,100.0,518.67,642.56,1590.26,1402.59,14.62,21.61,554.39,2388.04,9056.53,1.3,47.45,522.16,2388.06,8145.56,8.4146,0.03,392,2388,100.0,38.93,23.3202,178,152,0.14606741573033707,0,125,early,47.434,1404.1585,521.842,553.7054999999999,8.43262,23.30931,38.8725,642.49,392.65,1587.8235,0.0025714285714271037,0.0017067669172329215,0.003969924812012528,0.09178923225463055,3.4754769078274665,0.28541013886757904,47.28,47.66,1398.67,1410.52,0.24058373081694776,47.43,47.38,47.51,1407.85,1401.96,1401.86,521.89,521.82,522.01,0.0042,0.00010000000000000005,3.2239074215563766,47.43013185301305,47.435819456936045,1404.036939099,1403.7564508467071,-1.899163992111911,0.48250373175333605,6
87,27,0.0003,-0.0001,100.0,518.67,643.07,1584.95,1404.56,14.62,21.61,554.16,2388.09,9060.19,1.3,47.43,521.37,2388.01,8142.77,8.3933,0.03,392,2388,100.0,38.87,23.3299,178,151,0.15168539325842698,0,125,early,47.435500000000005,1404.3329999999999,521.824,553.722,8.431915,23.311155,38.87,642.5165,392.7,1587.4279999999999,0.001977443609021428,-0.04132330827070609,-0.004541353383474075,0.09144886405440955,3.3990185890078317,0.30361679448727624,47.28,47.66,1398.67,1410.52,0.20226110191502253,47.45,47.35,47.38,1402.59,1404.62,1405.4,522.16,522.04,521.21,0.004,0.00039999999999999996,2.885224347735685,47.43011866771175,47.434073619855226,1404.0892451891,1403.997515592695,-1.4552552742270646,-0.6347246349972804,7
87,28,-0.0021,-0.0,100.0,518.67,642.62,1580.48,1408.3,14.62,21.61,553.93,2388.09,9061.48,1.3,47.3,521.57,2388.0,8146.4,8.3952,0.03,392,2388,100.0,39.0,23.3274,178,150,0.15730337078651685,0,125,early,47.4285,1404.747,521.8255,553.7194999999999,8.431365000000001,23.312225,38.8755,642.5269999999999,392.7,1587.099,0.00011278195488654739,-0.05275187969928396,-0.0126541353383616,0.0963149985587299,3.349944382884657,0.30221071422016815,47.28,47.66,1398.67,1410.52,0.06358205167329797,47.43,47.45,47.4,1404.56,1402.34,1401.84,521.37,521.83,522.12,0.0024,0.0001,8.305874858602643,47.41710680094057,47.393851533898655,1404.51032067019,1405.2882609148865,-2.170275359822535,-1.052075041730677,8
87,29,-0.0004,0.0004,100.0,518.67,642.26,1590.9,1403.12,14.62,21.61,553.76,2388.07,9060.79,1.3,47.53,521.87,2388.01,8147.11,8.4068,0.03,394,2388,100.0,38.94,23.2309,178,149,0.16292134831460675,0,125,early,47.432,1404.4479999999999,521.8205,553.7215,8.430220000000002,23.305895,38.876999999999995,642.505,392.75,1587.1574999999998,0.002060150375937907,-0.007263157894769791,-0.009736842105271518,0.09876074225382336,3.204691626514523,0.30051666036658664,47.28,47.66,1398.67,1410.52,0.02700938357174342,47.3,47.4,47.53,1408.3,1399.98,1410.52,521.57,521.67,521.85,0.0017,0.0004,3.708579976230837,47.428396120846514,47.43469607372906,1404.3712886031708,1404.6377826404205,-1.0056529319231942,0.40585846237543677,9
87,30,0.0017,-0.0001,100.0,518.67,642.77,1585.57,1400.58,14.62,21.61,553.48,2388.06,9057.93,1.3,47.56,521.94,2388.12,8144.51,8.4347,0.03,393,2388,100.0,38.87,23.3907,178,148,0.16853932584269662,0,125,early,47.443,1404.5435,521.8040000000001,553.6865,8.430299999999999,23.308185,38.878,642.532,392.75,1586.8905,0.002436090225563032,-0.1537518796992987,-0.0009323308270765406,0.10021555714926186,3.0480766584502317,0.2830919508420854,47.28,47.66,1399.98,1410.52,-0.06544118133027438,47.53,47.43,47.66,1403.12,1407.85,1405.7,521.87,521.89,521.6,0.0021,0.0005,4.020406497619418,47.44155650876186,47.47228725161034,1403.9921597428538,1403.4204478482943,-1.2292993893681294,-0.5602192091128809,10
87,31,-0.0016,0.0001,100.0,518.67,642.3,1593.2,1410.46,14.62,21.61,553.36,2388.0,9063.16,1.3,47.49,521.53,2388.06,8144.21,8.4248,0.03,394,2388,100.0,38.74,23.314,178,147,0.17415730337078653,0,125,early,47.452000000000005,1404.625,521.7915,553.6675,8.42875,23.307395,38.8625,642.518,392.8,1587.608,0.0010075187969908288,-0.0015488721805157184,-0.005225563909781037,0.09561986140304325,3.187332658145974,0.2896508787815922,47.28,47.66,1399.98,1410.52,-0.03248562607745061,47.56,47.45,47.38,1400.58,1402.59,1401.96,521.94,522.16,521.82,0.0033,0.0002,8.664191667168652,47.44640085788568,47.477601076127236,1404.6389437685684,1405.532313493806,-0.09605389606547511,0.5261435232888295,11
87,32,-0.0004,-0.0004,100.0,518.67,642.94,1581.73,1406.63,14.62,21.61,555.2,2388.06,9065.1,1.3,47.45,521.74,2388.09,8141.46,8.4034,0.03,392,2388,100.0,38.97,23.3631,178,146,0.1797752808988764,0,125,early,47.460499999999996,1404.5494999999999,521.7845,553.7470000000001,8.427969999999998,23.308985,38.8655,642.5315,392.75,1587.4434999999999,-0.0017368421052649694,0.08259398496235859,-0.004563909774443281,0.08666177449080578,3.116792337273033,0.2890906796363958,47.3,47.66,1399.98,1410.52,0.08736939899699277,47.49,47.43,47.35,1410.46,1404.56,1404.62,521.53,521.37,522.04,0.0012000000000000001,0.0005,6.602921557722386,47.44676077209711,47.46932075328906,1404.8380493917116,1405.861619445664,-2.3187584060147546,-0.9029147858956317,12
87,33,-0.0016,-0.0002,100.0,518.67,642.77,1578.5,1400.67,14.62,21.61,553.66,2388.07,9060.27,1.3,47.45,522.05,2388.07,8137.51,8.4136,0.03,391,2388,100.0,38.99,23.3336,178,145,0.1853932584269663,0,125,early,47.46,1404.2289999999998,521.815,553.7445,8.425949999999998,23.30461,38.873000000000005,642.5605,392.65,1587.1815,-0.0018947368421052425,0.06712781954884423,-0.006210526315806302,0.0866936530184577,3.1719675116143207,0.2829450383676013,47.3,47.66,1399.98,1410.52,0.31339846277097644,47.45,47.3,47.45,1406.63,1408.3,1402.34,521.74,521.57,521.83,0.0012000000000000001,0.0002,9.821184955531924,47.447084694887394,47.46352452730234,1404.4212444525406,1404.3041336119647,-2.417722312096171,-1.3528662075720317,13
87,34,-0.0007,0.0004,100.0,518.67,642.47,1581.05,1412.11,14.62,21.61,553.9,2388.03,9067.77,1.3,47.53,522.07,2388.09,8140.81,8.4092,0.03,392,2388,100.0,38.82,23.3277,178,144,0.19101123595505617,0,125,early,47.4565,1404.737,521.799,553.7729999999999,8.425535,23.29958,38.856500000000004,642.5825,392.6,1586.7359999999999,0.0013157894736833633,0.14372932330826907,0.006511278195480883,0.0820317653492613,3.575657613421721,0.2565335722361015,47.3,47.66,1399.98,1412.11,-0.014755920210050469,47.45,47.53,47.4,1400.67,1403.12,1399.98,522.05,521.87,521.67,0.0009000000000000001,0.0006000000000000001,10.401267420981332,47.45537622539866,47.483467169111634,1405.1901200072866,1406.6458935283752,-1.5895867322195734,-1.0826955194392522,14
87,35,0.0033,0.0003,100.0,518.67,642.31,1583.66,1407.37,14.62,21.61,553.23,2388.09,9063.19,1.3,47.35,522.23,2388.11,8146.2,8.4379,0.03,392,2388,100.0,38.91,23.3968,178,143,0.19662921348314608,0,125,early,47.451499999999996,1404.923,521.8285,553.7695,8.4246,23.300810000000002,38.86,642.5545,392.55,1586.6884999999997,-0.00030827067669293387,0.1641804511277652,0.010157894736824354,0.08542617619294293,3.612699967148,0.2708131031580729,47.3,47.66,1399.98,1412.11,0.12435594645398579,47.53,47.56,47.43,1412.11,1400.58,1407.85,522.07,521.94,521.89,0.004,0.00010000000000000005,5.222852757331593,47.444838602858795,47.44342701837814,1405.408108006558,1406.8631254698626,-1.9037083581894338,-0.548030427625649,15
87,36,0.0032,0.0004,100.0,518.67,642.56,1593.87,1402.09,14.62,21.61,553.71,2388.07,9076.05,1.3,47.47,522.18,2388.07,8146.4,8.4318,0.03,391,2388,100.0,38.92,23.3351,178,142,0.20224719101123595,0,125,early,47.4495,1404.9344999999998,521.837,553.796,8.423285,23.30594,38.87,642.5635,392.45,1587.0890000000002,0.0008796992481197273,0.07534586466160845,0.018045112781949157,0.08444711830177516,3.6027890877105,0.27934321466422507,47.3,47.66,1399.98,1412.11,0.20260805228857287,47.35,47.49,47.45,1407.37,1410.46,1402.59,522.23,521.53,522.16,9.999999999999983e-05,0.00010000000000000005,6.82526671743294,47.44735474257292,47.4513989128647,1405.0762972059024,1405.4311878289036,-1.5529199504362998,1.0252778301182532,16
87,37,0.0009,0.0003,100.0,518.67,642.5,1588.61,1410.85,14.62,21.61,553.93,2388.02,9055.9,1.3,47.36,521.62,2388.07,8144.39,8.4319,0.03,392,2388,100.0,39.02,23.3611,178,141,0.20786516853932585,0,125,early,47.4485,1405.2069999999999,521.8575,553.8045,8.42306,23.312105,38.878,642.5550000000001,392.4,1587.0405,-0.0014962406015040445,0.16720300751874637,0.00504511278195283,0.08542617619294256,3.8382631762980695,0.2436752584464427,47.3,47.66,1399.98,1412.11,-0.1444114842977875,47.47,47.45,47.43,1402.09,1406.63,1404.56,522.18,521.74,521.37,0.0023,0.00010000000000000005,6.93858601162846,47.43861926831563,47.423979239005284,1405.6536674853123,1407.0568314802324,-1.5362052424699741,0.18256698758757237,17
87,38,-0.0027,0.0002,100.0,518.67,642.63,1595.81,1399.22,14.62,21.61,553.92,2388.06,9062.02,1.3,47.45,522.24,2388.05,8143.68,8.4481,0.03,394,2388,100.0,38.9,23.3222,178,140,0.21348314606741572,0,125,early,47.451,1405.076,521.8635,553.8064999999999,8.424695,23.313075,38.88099999999999,642.5625,392.4,1587.447,-0.0022406015037596976,0.02851127819544388,0.014654135338341197,0.08466031195934152,4.000508388745165,0.2518202157346089,47.3,47.66,1399.22,1412.11,0.368388755132098,47.36,47.45,47.3,1410.85,1400.67,1408.3,521.62,522.05,521.57,0.0036,9.999999999999996e-05,9.64965354919183,47.43975734148406,47.4317854673037,1405.0103007367811,1404.7057820361626,-0.8704841613932267,1.0417454090626066,18
87,39,0.0026,-0.0002,100.0,518.67,642.55,1593.07,1405.47,14.62,21.61,552.9,2388.05,9052.88,1.3,47.71,522.15,2388.08,8140.38,8.4172,0.03,391,2388,100.0,38.96,23.2849,178,139,0.21910112359550563,0,125,early,47.46,1404.8235,521.8785,553.7825,8.423435000000001,23.31503,38.8885,642.548,392.3,1587.8754999999999,0.002706766917292066,0.12009774436088086,0.018533834586455213,0.1014110966626265,3.7927927149986442,0.25978280401741405,47.3,47.71,1399.22,1412.11,-0.24326510259460257,47.45,47.53,47.53,1399.22,1412.11,1403.12,522.24,522.07,521.87,0.0053,0.0004,6.0134055187915125,47.466781607335655,47.51524982711259,1405.056270663103,1404.9350474253138,-0.9011666234240109,0.7862483515945048,0
87,40,0.0006,0.0005,100.0,518.67,642.55,1585.56,1413.06,14.62,21.61,554.13,2388.08,9066.08,1.3,47.44,521.49,2388.08,8147.85,8.4166,0.03,393,2388,100.0,38.93,23.4115,178,138,0.2247191011235955,0,125,early,47.449,1405.1915,521.873,553.8050000000001,8.419405000000001,23.324485,38.896,642.565,392.3,1587.721,0.005578947368420112,0.2516015037593594,0.008586466165396264,0.08984782456435846,4.215781472165258,0.26705213368414876,47.3,47.71,1399.22,1413.06,-0.17364844442836555,47.71,47.35,47.56,1405.47,1407.37,1400.58,522.15,522.23,521.94,0.002,0.0007,9.265207280939135,47.46410344660209,47.49267487897881,1405.8566435967928,1407.3725331977196,-1.4088453179686573,-0.4053150704335315,1
87,41,0.0031,-0.0004,100.0,518.67,642.67,1580.34,1404.35,14.62,21.61,553.73,2388.08,9063.22,1.3,47.43,522.26,2388.09,8140.31,8.4239,0.03,393,2388,100.0,38.85,23.3066,178,137,0.2303370786516854,0,125,early,47.451499999999996,1405.3110000000001,521.895,553.8035,8.420295,23.330885000000002,38.894999999999996,642.5840000000001,392.35,1587.3395,0.004218045112780936,0.1885563909774366,0.013278195488702979,0.08851256229604378,4.152763062423716,0.2802536445135925,47.3,47.71,1399.22,1413.06,0.2119723391084815,47.44,47.47,47.49,1413.06,1402.09,1410.46,521.49,522.18,521.53,0.0025,0.0009,7.24830839121115,47.460693101941885,47.473872415285165,1405.7059792371135,1406.4657732384035,-1.6127153187893588,-1.3131437067005234,2
87,42,0.0039,-0.0004,100.0,518.67,642.65,1590.73,1403.48,14.62,21.61,553.0,2388.0,9064.9,1.3,47.47,521.44,2388.08,8139.81,8.3738,0.03,392,2388,100.0,38.92,23.2766,178,136,0.23595505617977527,0,125,early,47.4575,1405.254,521.865,553.771,8.417295,23.328665,38.897000000000006,642.582,392.3,1587.4965,0.002879699248119582,0.15148872180445855,0.009067669172923383,0.08527818256185696,4.170532466320195,0.29560820442996477,47.3,47.71,1399.22,1413.06,0.1614575297368135,47.43,47.36,47.45,1404.35,1410.85,1406.63,522.26,521.62,521.74,0.0007999999999999999,0.0,3.401602520984223,47.4616237917477,47.472710690699614,1405.483381313402,1405.5700412668823,-1.1251015790254841,0.37675596263217914,3
87,43,0.0,-0.0003,100.0,518.67,642.52,1589.2,1411.32,14.62,21.61,552.56,2388.12,9064.77,1.3,47.48,521.67,2388.08,8141.44,8.4291,0.03,393,2388,100.0,38.86,23.29,178,135,0.24157303370786518,0,125,early,47.458999999999996,1405.703,521.857,553.6854999999999,8.417605,23.323079999999997,38.9025,642.592,392.35,1587.8175,0.003082706766915791,0.19213533834586236,0.005729323308255786,0.08540306909313704,4.320979542942241,0.2987535509588442,47.3,47.71,1399.22,1413.06,-0.060717012229848336,47.47,47.45,47.45,1403.48,1399.22,1400.67,521.44,522.24,522.05,0.0039,0.00010000000000000005,7.566519954957293,47.463461412572926,47.47489748348973,1406.067043182062,1407.2950288868174,-0.19296798909955354,-0.10715794304468125,4
87,44,0.0005,-0.0002,100.0,518.67,642.51,1587.58,1402.66,14.62,21.61,554.29,2388.03,9062.14,1.3,47.59,521.74,2388.04,8142.62,8.4242,0.03,395,2388,100.0,38.82,23.3118,178,134,0.24719101123595505,0,125,early,47.4685,1405.837,521.8605,553.7194999999999,8.418665,23.327565,38.903499999999994,642.5754999999999,392.55,1587.6295,0.004022556390976588,0.058300751879657504,0.0011052631578930654,0.08898698899573797,4.173187725165576,0.2968514602855713,47.3,47.71,1399.22,1413.06,-0.12744051927508163,47.48,47.71,47.53,1411.32,1405.47,1412.11,521.67,522.15,522.07,0.0005,9.999999999999996e-05,2.7457044053271535,47.476115271315635,47.50942823844281,1405.726338863856,1405.9045202207722,-0.7768473835645103,-0.33260678202165944,5
87,45,-0.0012,0.0005,100.0,518.67,642.5,1588.66,1402.98,14.62,21.61,553.94,2388.1,9057.77,1.3,47.35,522.22,2388.13,8136.79,8.434,0.03,392,2388,100.0,38.81,23.2995,178,133,0.25280898876404495,0,125,early,47.4645,1405.5935,521.8770000000001,553.759,8.418205,23.326680000000003,38.901500000000006,642.5854999999999,392.5,1587.1865,0.001721804511277899,0.04927067669170801,0.006706766917279229,0.09253591052582333,4.191588412648801,0.3075557287968865,47.3,47.71,1399.22,1413.06,0.47346005044047457,47.59,47.44,47.35,1402.66,1413.06,1407.37,521.74,521.49,522.23,0.0017,0.0007,1.7324822188889963,47.463503744184074,47.46159976690996,1405.4517049774704,1405.0271641545405,-1.553619891765703,0.10740946019324532,6
87,46,-0.0006,-0.0002,100.0,518.67,642.58,1583.81,1408.07,14.62,21.61,554.02,2388.09,9060.19,1.3,47.37,521.85,2388.1,8143.65,8.3987,0.03,392,2388,100.0,38.92,23.36,178,132,0.25842696629213485,0,125,early,47.4605,1405.8674999999998,521.8615000000001,553.7405000000001,8.41741,23.32867,38.900999999999996,642.5865000000001,392.5,1586.864,0.00014285714285525083,0.037225563909726415,0.010789473684206529,0.09489467845986388,4.163939019473463,0.30026786287193474,47.3,47.71,1399.22,1413.06,0.06150378520309484,47.35,47.43,47.47,1402.98,1404.35,1402.09,522.22,522.26,522.18,0.0006,0.0007,5.562286882398368,47.45415336976567,47.43411983683697,1405.7135344797234,1405.9400149081782,-2.0444115987378084,-0.5402418108853159,7
87,47,-0.0044,-0.0005,100.0,518.67,642.16,1591.65,1406.84,14.62,21.61,553.6,2388.03,9069.6,1.3,47.46,522.12,2388.04,8144.09,8.3991,0.03,394,2388,100.0,38.63,23.4098,178,131,0.2640449438202247,0,125,early,47.462,1405.9815,521.899,553.7125,8.4177,23.332665,38.888999999999996,642.5409999999999,392.6,1587.199,-0.0003458646616549799,0.030473684210501544,0.0067218045112750185,0.09462390929636827,4.157464149922826,0.2819275756195758,47.3,47.71,1399.22,1413.06,0.07069552534126494,47.37,47.47,47.36,1408.07,1403.48,1410.85,521.85,521.44,521.62,0.0038000000000000004,0.00030000000000000003,5.153505935260669,47.45473803278911,47.44188388578588,1405.826181031751,1406.2100104357246,-1.0838234114588823,0.4993346355122168,8
87,48,-0.002,-0.0001,100.0,518.67,642.22,1589.94,1401.25,14.62,21.61,553.9,2388.08,9073.38,1.3,47.52,522.07,2388.06,8146.46,8.4363,0.03,392,2388,100.0,38.64,23.2825,178,130,0.2696629213483146,0,125,early,47.473,1405.629,521.924,553.711,8.419754999999999,23.33042,38.870999999999995,642.521,392.6,1587.672,-0.0020751879699262787,-0.0005112781955263082,0.00396992481202688,0.08730466919448963,4.248418777058376,0.27325330450161356,47.35,47.71,1399.22,1413.06,0.0676601143444601,47.46,47.48,47.45,1406.84,1411.32,1399.22,522.12,521.67,522.24,0.0024000000000000002,0.0004,3.7596659446595613,47.4612642295102,47.465318720050114,1405.368562928576,1404.722007305007,-1.0656941906795832,0.24348340181889044,9
87,49,0.0033,-0.0,100.0,518.67,642.66,1589.24,1396.51,14.62,21.61,553.46,2388.06,9056.93,1.3,47.49,521.82,2388.05,8138.49,8.4529,0.03,393,2388,100.0,38.79,23.2133,178,129,0.2752808988764045,0,125,early,47.471000000000004,1405.2985,521.9215,553.696,8.422059999999998,23.32954,38.8635,642.5409999999999,392.55,1587.589,-0.0009323308270678603,-0.17039849624061024,0.0016315789473560502,0.0863834779524372,4.688219586872621,0.27400105647126094,47.35,47.71,1396.51,1413.06,0.2644407573524325,47.52,47.59,47.71,1401.25,1402.66,1405.47,522.07,521.74,522.15,0.0053,0.0001,7.724159039755208,47.46413780655918,47.472723104035076,1404.4827066357186,1402.258405113505,-0.496650832500818,-0.13901594347901616,10
87,50,-0.0036,-0.0004,100.0,518.67,642.44,1588.7,1412.06,14.62,21.61,554.12,2388.11,9065.86,1.3,47.36,521.8,2388.07,8142.9,8.4743,0.03,393,2388,100.0,38.91,23.3193,178,128,0.2808988764044944,0,125,early,47.461,1405.8725,521.9145000000001,553.7280000000001,8.42404,23.32597,38.865500000000004,642.5245,392.55,1587.7455,-0.0011127819548877652,-0.14830827067674207,0.00018796992479377258,0.08711154373923437,4.781943972684485,0.2752888435233457,47.35,47.71,1396.51,1413.06,-0.2356004134941128,47.49,47.35,47.44,1396.51,1402.98,1413.06,521.82,522.22,521.49,0.0069,0.0004,8.120631228632027,47.45372402590326,47.43890617282455,1405.2404359721468,1405.1988835794534,-0.8158747841483551,-0.031773420683987044,11
87,51,-0.0019,0.0002,100.0,518.67,642.77,1589.88,1407.25,14.62,21.61,553.46,2388.08,9061.02,1.3,47.53,521.37,2388.07,8140.96,8.4623,0.03,393,2388,100.0,39.09,23.2799,178,127,0.28651685393258425,0,125,early,47.463,1405.712,521.9065,553.733,8.425915,23.324265,38.883,642.548,392.5,1587.5795,0.00033082706766848156,-0.05619548872183743,-0.013661654135353963,0.08826395819240448,4.672483392440302,0.2890324148639871,47.35,47.71,1396.51,1413.06,0.007822430888894349,47.36,47.37,47.43,1412.06,1408.07,1404.35,521.8,521.85,522.26,0.0017,0.0006000000000000001,4.028430348175418,47.461351623312936,47.466234320977186,1405.441392374932,1405.8142185056174,-0.381255296882948,0.027136055103527543,12
87,52,0.0004,-0.0001,100.0,518.67,642.45,1594.63,1412.9,14.62,21.61,553.52,2388.08,9066.31,1.3,47.48,521.39,2388.06,8139.59,8.445,0.03,391,2388,100.0,38.95,23.273,178,126,0.29213483146067415,0,125,early,47.4645,1406.0255000000002,521.889,553.649,8.427995,23.31976,38.882,642.5235,392.45,1588.2245,0.00036842105263107,0.06098496240598034,-0.02366917293234711,0.08828631651740625,4.940002636905189,0.3095140503570534,47.35,47.71,1396.51,1413.06,-0.10091990516330063,47.53,47.46,47.47,1407.25,1406.84,1403.48,521.37,522.12,521.44,0.0023,0.00030000000000000003,11.476189441278132,47.46321646098164,47.47036402468403,1406.1872531374388,1407.939952953932,-0.5066797166038495,0.9801205025032864,13
87,53,0.0018,0.0002,100.0,518.67,642.31,1589.75,1401.93,14.62,21.61,553.56,2388.05,9058.85,1.3,47.48,521.4,2388.03,8141.47,8.4074,0.03,393,2388,100.0,38.93,23.3945,178,125,0.29775280898876405,0,125,early,47.465999999999994,1406.0885,521.8565,553.644,8.427685,23.322805,38.879000000000005,642.5004999999999,392.55,1588.787,0.000360902255638676,-0.0820827067669312,-0.028112781954909103,0.08828184530540517,4.87572534414907,0.32543533596515367,47.35,47.71,1396.51,1413.06,0.1782103071657687,47.48,47.52,47.48,1412.9,1401.25,1411.32,521.39,522.07,521.67,0.0014,0.00030000000000000003,3.0973878853155004,47.46489481488348,47.47325481727882,1405.761527823695,1406.1369670677525,-1.4919253068642209,0.3463789929788143,14
87,54,-0.0006,-0.0002,100.0,518.67,642.29,1587.71,1414.83,14.62,21.61,553.63,2388.12,9073.16,1.3,47.35,521.79,2388.07,8139.85,8.448,0.03,392,2388,100.0,38.79,23.352,178,124,0.30337078651685395,0,124,early,47.457,1406.2244999999998,521.8425,553.6305,8.429625,23.32402,38.8775,642.4915,392.55,1589.1200000000001,-0.00028571428571513564,0.13787218045110286,-0.025691729323302832,0.09055966338044602,5.085928446006023,0.32176936820618346,47.35,47.71,1396.51,1414.83,-0.46888246259824534,47.48,47.49,47.59,1401.93,1396.51,1402.66,521.4,521.82,521.74,0.0024,0.0004,10.821938816070194,47.45340533339513,47.436278372095174,1406.6683750413254,1408.7448769474267,-0.9789022633005151,-0.09771039895048739,15
87,55,-0.0015,-0.0,100.0,518.67,642.85,1584.64,1406.35,14.62,21.61,553.45,2388.09,9061.23,1.3,47.37,521.97,2388.06,8143.14,8.4392,0.03,392,2388,100.0,38.88,23.3749,178,123,0.3089887640449438,0,123,early,47.458,1406.1735,521.8295,553.6415,8.42969,23.322924999999998,38.876,642.5185,392.55,1589.1689999999999,-0.0032180451127828994,0.15775187969918822,-0.017751879699260512,0.08941917844447594,5.078946508044509,0.31033894882517304,47.35,47.71,1396.51,1414.83,0.18397282112893934,47.35,47.36,47.35,1414.83,1412.06,1402.98,521.79,521.8,522.22,0.0009000000000000001,0.0002,3.821569694959518,47.44506480005562,47.41639486046662,1406.636537537193,1408.0264138631987,-1.3821127060394192,-0.6613757450171537,16
87,56,-0.0001,-0.0003,100.0,518.67,642.48,1583.87,1409.17,14.62,21.61,553.24,2388.05,9066.78,1.3,47.44,521.99,2388.09,8140.26,8.4045,0.03,391,2388,100.0,38.71,23.3433,178,122,0.3146067415730337,0,122,early,47.4565,1406.5275,521.8199999999999,553.6179999999999,8.428325,23.323335,38.865500000000004,642.5145,392.55,1588.6689999999999,-0.003285714285715493,0.13608270676689582,-0.009924812030082948,0.08945889970731173,5.025806952750368,0.3018364841398667,47.35,47.71,1396.51,1414.83,-0.009941049979276894,47.37,47.53,47.37,1406.35,1407.25,1408.07,521.97,521.37,521.85,0.0014,0.0003,6.571165845173089,47.44455832005006,47.42347640232663,1406.8898837834736,1408.3694897042392,-1.4800976744496102,-0.6517927470686766,17
87,57,-0.0003,0.0001,100.0,518.67,642.27,1588.25,1411.48,14.62,21.61,553.48,2388.12,9062.0,1.3,47.67,521.48,2388.14,8142.43,8.4425,0.03,391,2388,100.0,38.82,23.325,178,121,0.3202247191011236,0,121,early,47.471999999999994,1406.559,521.813,553.5955,8.428855,23.321530000000003,38.8555,642.5029999999999,392.5,1588.6509999999998,-0.0017593984962416557,0.2750827067668948,-0.01793984962407135,0.09827994387677817,5.056207128501949,0.30827363101467015,47.35,47.71,1396.51,1414.83,0.13645636723712928,47.44,47.48,47.46,1409.17,1412.9,1406.84,521.99,521.39,522.12,0.00019999999999999998,0.00039999999999999996,7.688265416557537,47.46710248804506,47.49743348162864,1407.348895405126,1409.3026427929674,-0.6985060444805599,-0.007051781201900252,0
87,58,0.0062,0.0001,100.0,518.67,642.4,1584.72,1407.46,14.62,21.61,553.37,2388.1,9059.92,1.3,47.58,521.75,2388.1,8142.63,8.44,0.03,392,2388,100.0,38.87,23.273,178,120,0.3258426966292135,0,120,early,47.478500000000004,1406.971,521.7884999999999,553.568,8.42845,23.31907,38.854,642.4915,392.4,1588.0965,-0.0005639097744378675,0.17207518796988047,-0.012097744360925184,0.10100937944985136,4.753366563206349,0.2915706107491963,47.35,47.71,1396.51,1414.83,-0.02380653564797679,47.67,47.48,47.52,1411.48,1401.93,1401.25,521.48,521.4,522.07,0.0065,0.0,4.524632555110701,47.478392239240556,47.52220343714005,1407.3600058646136,1408.749849955077,-0.8946490821236939,-0.622976684375639,1
